value.name,coeff,Model,Value
Iterations,model.summary,model_22,6
Estimate,a,model_22,32.448248081459525
Estimate,b,model_22,0.27187279585013263
Estimate,c,model_22,1.5245206598438947
Std. Error,a,model_22,17.93428271457657
Std. Error,b,model_22,0.030229833292058184
Std. Error,c,model_22,3.07929204982413
t value,a,model_22,1.8092860806240294
t value,b,model_22,8.993526137689868
t value,c,model_22,0.49508803815181024
Pr(>|t|),a,model_22,0.0840927748308184
Pr(>|t|),b,model_22,8.018314056428177e-9
Pr(>|t|),c,model_22,0.6254465932100814
sigma,model.summary,model_23,0.03702923342040097
resid.sum.sqrs,model.summary,model_23,0.03016561080945589
total.cor,model.summary,model_23,0.9291630402984533
Iterations,model.summary,model_23,6
Estimate,a,model_23,42.86668605441195
Estimate,b,model_23,0.26931399036015463
Estimate,c,model_23,4.3854639352516065
Std. Error,a,model_23,16.565655058243312
Std. Error,b,model_23,0.02092233913477282
Std. Error,c,model_23,3.2944895467473145
t value,a,model_23,2.5876843326567314
t value,b,model_23,12.872078433742438
t value,c,model_23,1.3311512672976678
Pr(>|t|),a,model_23,0.016797207846136607
Pr(>|t|),b,model_23,1.0216006361598683e-11
Pr(>|t|),c,model_23,0.19677030844208865
sigma,model.summary,model_24,0.05692875348475975
resid.sum.sqrs,model.summary,model_24,0.07129942541322801
total.cor,model.summary,model_24,0.9020918490517242
Iterations,model.summary,model_24,5
Estimate,a,model_24,108.66687381504185
Estimate,b,model_24,0.36238248843861237
Estimate,c,model_24,6.93178062486821
Std. Error,a,model_24,47.77285986578564
Std. Error,b,model_24,0.0388447049154139
Std. Error,c,model_24,6.857858766584976
t value,a,model_24,2.274657077686651
t value,b,model_24,9.329006082752247
t value,c,model_24,1.0107791456195365
Pr(>|t|),a,model_24,0.03302805862661477
Pr(>|t|),b,model_24,4.206219360721714e-9
Pr(>|t|),c,model_24,0.3231106056131049
sigma,model.summary,model_25,0.05546821025558449
resid.sum.sqrs,model.summary,model_25,0.06768789167707003
total.cor,model.summary,model_25,0.9099175787607134
Iterations,model.summary,model_25,12
Estimate,a,model_25,210.76829883741001
Estimate,b,model_25,0.426457042729808
Estimate,c,model_25,23.054886119790076
Std. Error,a,model_25,90.32456053227699
Std. Error,b,model_25,0.04583911143069514
Std. Error,c,model_25,14.059053530393365
t value,a,model_25,2.3334550159487697
t value,b,model_25,9.303344445814028
t value,c,model_25,1.6398604692662417
Pr(>|t|),a,model_25,0.029164604582885698
Pr(>|t|),b,model_25,4.416778832302762e-9
Pr(>|t|),c,model_25,0.1152563011225589
sigma,model.summary,model_26,0.07264216065341955
resid.sum.sqrs,model.summary,model_26,0.11609143709673876
total.cor,model.summary,model_26,0.8782216180808154
Iterations,model.summary,model_26,5
Estimate,a,model_26,115.55449275722845
Estimate,b,model_26,0.40279126486467476
Estimate,c,model_26,5.630845670252077
Std. Error,a,model_26,57.57808608882048
Std. Error,b,model_26,0.05010017587411012
Std. Error,c,model_26,7.6463562217060455
t value,a,model_26,2.0069179197615745
t value,b,model_26,8.039717582564856
t value,c,model_26,0.736409017182269
Pr(>|t|),a,model_26,0.05720138757481271
Pr(>|t|),b,model_26,5.4368007537346465e-8
Pr(>|t|),c,model_26,0.46926216378066465
sigma,model.summary,model_27,0.046513711881801194
resid.sum.sqrs,model.summary,model_27,0.0475975586465107
total.cor,model.summary,model_27,0.9107560268630412
Iterations,model.summary,model_27,5
Estimate,a,model_27,39.740337826362676
Estimate,b,model_27,0.27654927684622527
Estimate,c,model_27,1.4321575633362185
Std. Error,a,model_27,17.44780664345961
Std. Error,b,model_27,0.02555007704612994
Std. Error,c,model_27,2.715828933252612
t value,a,model_27,2.2776695454302
t value,b,model_27,10.823813812652046
t value,c,model_27,0.5273371771693275
Pr(>|t|),a,model_27,0.03281924794800199
Pr(>|t|),b,model_27,2.8053626683965196e-10
Pr(>|t|),c,model_27,0.6032374296741223
sigma,model.summary,model_28,0.07703340998519284
resid.sum.sqrs,model.summary,model_28,0.13055121758682978
total.cor,model.summary,model_28,0.8011181459366031
Iterations,model.summary,model_28,20
Estimate,a,model_28,104.84383228191241
Estimate,b,model_28,0.3387520949568364
Estimate,c,model_28,14.95593064735562
Std. Error,a,model_28,72.73257690391476
Std. Error,b,model_28,0.052989570206450426
Std. Error,c,model_28,14.517726105789963
t value,a,model_28,1.4414975619579524
t value,b,model_28,6.392806992716466
t value,c,model_28,1.030184103100753
Pr(>|t|),a,model_28,0.16352813905753685
Pr(>|t|),b,model_28,1.9676901684115218e-6
Pr(>|t|),c,model_28,0.31411702127145896
sigma,model.summary,model_29,0.044802063881306066
resid.sum.sqrs,model.summary,model_29,0.04415894841654185
total.cor,model.summary,model_29,0.9347181402780889
Iterations,model.summary,model_29,5
Estimate,a,model_29,94.9529317429395
Estimate,b,model_29,0.351231616474668
Estimate,c,model_29,5.569907647041369
Std. Error,a,model_29,33.37456234561916
Std. Error,b,model_29,0.02963883151226911
Std. Error,c,model_29,4.7949091061465525
t value,a,model_29,2.845068970781673
t value,b,model_29,11.850386757968995
t value,c,model_29,1.161629454018503
Pr(>|t|),a,model_29,0.00941801328353858
Pr(>|t|),b,model_29,5.0568015296122275e-11
Pr(>|t|),c,model_29,0.25783444569986064
sigma,model.summary,model_30,0.04200957668470277
resid.sum.sqrs,model.summary,model_30,0.03882569973101429
total.cor,model.summary,model_30,0.9375881414018761
Iterations,model.summary,model_30,10
Estimate,a,model_30,371.66627910445715
Estimate,b,model_30,0.4325596261093886
Estimate,c,model_30,35.48106916875366
Std. Error,a,model_30,146.89827370495615
Std. Error,b,model_30,0.045415191102167615
Std. Error,c,model_30,18.35393647792855
t value,a,model_30,2.530092898511153
t value,b,model_30,9.524558096349022
t value,c,model_30,1.9331585467467034
Pr(>|t|),a,model_30,0.019068899349640275
Pr(>|t|),b,model_30,2.906771112087486e-9
Pr(>|t|),c,model_30,0.06618876897570676
sigma,model.summary,model_31,0.05580885259691529
resid.sum.sqrs,model.summary,model_31,0.0685218166200528
total.cor,model.summary,model_31,0.9122725845234196
Iterations,model.summary,model_31,5
Estimate,a,model_31,98.03617047298421
Estimate,b,model_31,0.3743780424104237
Estimate,c,model_31,6.373310512292704
Std. Error,a,model_31,40.65046622352416
Std. Error,b,model_31,0.03722817972875283
Std. Error,c,model_31,5.971546261162961
t value,a,model_31,2.4116862506302894
t value,b,model_31,10.056308020917724
t value,c,model_31,1.0672797686828102
Pr(>|t|),a,model_31,0.024667749367167223
Pr(>|t|),b,model_31,1.0898123047754176e-9
Pr(>|t|),c,model_31,0.29741794617432726
sigma,model.summary,model_32,0.06643199583742168
resid.sum.sqrs,model.summary,model_32,0.09709062156075067
total.cor,model.summary,model_32,0.8896522668297263
Iterations,model.summary,model_32,10
Estimate,a,model_32,95.89079562527188
Estimate,b,model_32,0.399446876136107
Estimate,c,model_32,8.73404555543699
Std. Error,a,model_32,45.63284245626675
Std. Error,b,model_32,0.04433458810626357
Std. Error,c,model_32,7.523327760167233
t value,a,model_32,2.101354867761546
t value,b,model_32,9.00982490642951
t value,c,model_32,1.160928492532252
Pr(>|t|),a,model_32,0.047287112914670366
Pr(>|t|),b,model_32,7.768307248850909e-9
Pr(>|t|),c,model_32,0.2581134227812396
sigma,model.summary,model_33,0.062100792047937704
resid.sum.sqrs,model.summary,model_33,0.08484318420558647
total.cor,model.summary,model_33,0.891730237019436
Iterations,model.summary,model_33,7
Estimate,a,model_33,154.4356596239836
Estimate,b,model_33,0.4046907816028845
Estimate,c,model_33,15.19968878970038
Std. Error,a,model_33,72.00215099091335
Std. Error,b,model_33,0.04652145814652244
Std. Error,c,model_33,11.3299441178035
t value,a,model_33,2.1448756391107446
t value,b,model_33,8.699013266701225
t value,c,model_33,1.34155019933559
Pr(>|t|),a,model_33,0.043260892731019
Pr(>|t|),b,model_33,1.4296410438391374e-8
Pr(>|t|),c,model_33,0.19342684514789987
sigma,model.summary,model_34,0.05733351714312658
resid.sum.sqrs,model.summary,model_34,0.07231690813602618
total.cor,model.summary,model_34,0.8986303890003537
Iterations,model.summary,model_34,6
Estimate,a,model_34,110.07333518494956
Estimate,b,model_34,0.3710946165166601
Estimate,c,model_34,10.769710478755535
Std. Error,a,model_34,49.55871073835618
Std. Error,b,model_34,0.039516502539510466
Std. Error,c,model_34,8.223184136992815
t value,a,model_34,2.2210693850790153
t value,b,model_34,9.39087704296761
t value,c,model_34,1.309676434254575
Pr(>|t|),a,model_34,0.03695123254148089
Pr(>|t|),b,model_34,3.740181508178518e-9
Pr(>|t|),c,model_34,0.2038179046382063
sigma,model.summary,model_35,0.03408177768304466
resid.sum.sqrs,model.summary,model_35,0.025554486540802585
total.cor,model.summary,model_35,0.9534283285161007
Iterations,model.summary,model_35,5
Estimate,a,model_35,119.45361135262111
Estimate,b,model_35,0.32881425805938924
Estimate,c,model_35,6.552102310561068
Std. Error,a,model_35,34.56369539709073
Std. Error,b,model_35,0.023717511681035492
Std. Error,c,model_35,4.689274033672086
t value,a,model_35,3.456042821239411
t value,b,model_35,13.863775529298419
t value,c,model_35,1.3972530211526655
Pr(>|t|),a,model_35,0.00224895319625361
Pr(>|t|),b,model_35,2.3703834871423755e-12
Pr(>|t|),c,model_35,0.1762717432765927
sigma,model.summary,model_36,0.0693071215760592
resid.sum.sqrs,model.summary,model_36,0.10567649622549032
total.cor,model.summary,model_36,0.9101231471838718
Iterations,model.summary,model_36,8
Estimate,a,model_36,479.7458077321505
Estimate,b,model_36,0.590911771615617
Estimate,c,model_36,29.56180626554809
Std. Error,a,model_36,252.6422962328196
Std. Error,b,model_36,0.08855315003527871
Std. Error,c,model_36,23.429739073167326
t value,a,model_36,1.8989132654575238
t value,b,model_36,6.672961621130401
t value,c,model_36,1.2617215314789165
Pr(>|t|),a,model_36,0.07076900024440394
Pr(>|t|),b,model_36,1.0423072608499002e-6
Pr(>|t|),c,model_36,0.2202629236238884
sigma,model.summary,model_37,0.05494140636047971
resid.sum.sqrs,model.summary,model_37,0.06640827892308192
total.cor,model.summary,model_37,0.9275567057317111
Iterations,model.summary,model_37,9
Estimate,a,model_37,153.57115435483473
Estimate,b,model_37,0.44447605508411353
Estimate,c,model_37,13.07709115270252
Std. Error,a,model_37,56.69454287601144
Std. Error,b,model_37,0.040963039376033974
Std. Error,c,model_37,8.422325240606398
t value,a,model_37,2.7087466723329676
t value,b,model_37,10.850661031372608
t value,c,model_37,1.5526699312980918
Pr(>|t|),a,model_37,0.012824262102352886
Pr(>|t|),b,model_37,2.678553581707604e-10
Pr(>|t|),c,model_37,0.13477020622601155
sigma,model.summary,model_38,0.05552691790940387
resid.sum.sqrs,model.summary,model_38,0.06783124947538886
total.cor,model.summary,model_38,0.8722721914541558
Iterations,model.summary,model_38,43
Estimate,a,model_38,42.450272787548165
Estimate,b,model_38,0.2834068565334106
Estimate,c,model_38,3.8845818961708387
Std. Error,a,model_38,23.1057565362157
Std. Error,b,model_38,0.031248361226145528
Std. Error,c,model_38,4.420294183786025
t value,a,model_38,1.8372163110527062
t value,b,model_38,9.06949502031114
t value,c,model_38,0.878806191320881
Pr(>|t|),a,model_38,0.07972458621696597
Pr(>|t|),b,model_38,6.919729671211393e-9
Pr(>|t|),c,model_38,0.38900418547274673
sigma,model.summary,model_39,0.0723568927250057
resid.sum.sqrs,model.summary,model_39,0.11518143834599563
total.cor,model.summary,model_39,0.8593107745543603
Iterations,model.summary,model_39,13
Estimate,a,model_39,229.92652136135902
Estimate,b,model_39,0.4341910773884073
Estimate,c,model_39,26.220185533958176
Std. Error,a,model_39,130.35272090672242
Std. Error,b,model_39,0.06183948062653737
Std. Error,c,model_39,20.332330527476845
t value,a,model_39,1.7638797238907613
t value,b,model_39,7.021260091277052
t value,c,model_39,1.289580921307794
Pr(>|t|),a,model_39,0.0916360777259937
Pr(>|t|),b,model_39,4.796815336789222e-7
Pr(>|t|),c,model_39,0.21058928769253707
sigma,model.summary,model_40,0.060239384019617204
resid.sum.sqrs,model.summary,model_40,0.07983323451538407
total.cor,model.summary,model_40,0.9063949052845527
Iterations,model.summary,model_40,10
Estimate,a,model_40,141.50655198088165
Estimate,b,model_40,0.4105742223600042
Estimate,c,model_40,10.119499892600759
Std. Error,a,model_40,60.26538969802074
Std. Error,b,model_40,0.04383003584856582
Std. Error,c,model_40,8.547000491948879
t value,a,model_40,2.3480566987112517
t value,b,model_40,9.367416987258494
t value,c,model_40,1.1839826032691991
Pr(>|t|),a,model_40,0.02827181833409993
Pr(>|t|),b,model_40,3.910262261107713e-9
Pr(>|t|),c,model_40,0.24905503362229034
sigma,model.summary,model_41,0.05112861768610562
resid.sum.sqrs,model.summary,model_41,0.05751098202282294
total.cor,model.summary,model_41,0.9328809162958632
Iterations,model.summary,model_41,7
Estimate,a,model_41,145.45262403146847
Estimate,b,model_41,0.4263789883049265
Estimate,c,model_41,11.748835208026327
Std. Error,a,model_41,51.39612571189296
Std. Error,b,model_41,0.03754378774414454
Std. Error,c,model_41,7.561179071089309
t value,a,model_41,2.8300309024617984
t value,b,model_41,11.356845271197392
t value,c,model_41,1.5538363921241873
Pr(>|t|),a,model_41,0.009746550844398271
Pr(>|t|),b,model_41,1.136468131369568e-10
Pr(>|t|),c,model_41,0.13449212148914574
sigma,model.summary,model_42,0.027408603315333267
resid.sum.sqrs,model.summary,model_42,0.016527093785340553
total.cor,model.summary,model_42,0.9847222173729825
Iterations,model.summary,model_42,6
Estimate,a,model_42,185.10971393456845
Estimate,b,model_42,0.5025080026560379
Estimate,c,model_42,10.179600017316407
Std. Error,a,model_42,30.01265241856062
Std. Error,b,model_42,0.02136782291738819
