Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Adenosine Monophosphate, 15N5",11.98,20700056,0,1311090,0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Adenosine Monophosphate, 15N5",11.74,18944026,0,1280641,0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Adenosine Monophosphate, 15N5",11.9,21250832,0,1312961,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Adenosine Monophosphate, 15N5",11.64,22389034,0,1348512,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Adenosine Monophosphate, 15N5",11.66,19024884,0,1088105,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Adenosine Monophosphate, 15N5",11.98,21756244,0,1530466,0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Adenosine Monophosphate, 15N5",11.63,24542704,2092,1442168,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Adenosine Monophosphate, 15N5",12.02,20904486,0,1388962,0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Adenosine Monophosphate, 15N5",12.01,20446716,0,1350384,1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Adenosine Monophosphate, 15N5",11.82,22448108,0,1442249,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Adenosine Monophosphate, 15N5",12.06,17943580,0,1264287,0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Adenosine Monophosphate, 15N5",12.02,23180866,0,1498217,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Adenosine Monophosphate, 15N5",11.9,18974210,0,1184236,1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Adenosine Monophosphate, 15N5",11.87,21968402,0,1385133,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Adenosine Monophosphate, 15N5",11.92,20523716,0,1409105,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Adenosine Monophosphate, 15N5",11.7,22140846,0,1426347,-0.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Adenosine Monophosphate, 15N5",11.64,22937536,0,1164433,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Adenosine Monophosphate, 15N5",12.07,20751484,0,1389741,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Adenosine Monophosphate, 15N5",11.93,20408268,0,1391944,0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Adenosine Monophosphate, 15N5",11.99,18717414,0,1306514,0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Adenosine Monophosphate, 15N5",12.02,20176100,246221,1410116,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Adenosine Monophosphate, 15N5",11.9,22383868,0,1604046,0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Adenosine Monophosphate, 15N5",11.9,21323770,0,1400319,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Adenosine Monophosphate, 15N5",12.06,19435494,0,1352852,0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Adenosine Monophosphate, 15N5",11.85,21261390,0,1357621,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Adenosine Monophosphate, 15N5",11.81,20587208,0,1600789,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Adenosine Monophosphate, 15N5",11.7,21396340,0,1380651,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Adenosine Monophosphate, 15N5",12.06,19896300,0,1441087,0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Adenosine Monophosphate, 15N5",12.07,20154376,0,1441831,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Adenosine Monophosphate, 15N5",11.79,21078852,0,1336937,1.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Adenosine Monophosphate, 15N5",11.69,22073034,0,1298425,0,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Adenosine Monophosphate, 15N5",11.63,24286422,0,1528318,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Adenosine Monophosphate, 15N5",11.73,23047912,0,1376545,0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Adenosine Monophosphate, 15N5",12.01,22692246,0,1370839,1.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Adenosine Monophosphate, 15N5",12.07,20462220,0,1320061,0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Adenosine Monophosphate, 15N5",11.62,20847212,0,1265857,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Adenosine Monophosphate, 15N5",11.81,22573176,0,1292999,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Adenosine Monophosphate, 15N5",11.91,19776868,0,1402787,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Adenosine Monophosphate, 15N5",11.74,19490910,0,1420164,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Adenosine Monophosphate, 15N5",11.78,21534388,0,1346879,0.1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"Guanosine Monophosphate, 15N5",13.89,3037677,0,298051,0.3,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"Guanosine Monophosphate, 15N5",13.89,2088559,0,235045,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"Guanosine Monophosphate, 15N5",13.71,2495808,0,268977,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"Guanosine Monophosphate, 15N5",13.71,1924646,0,226548,-1.9,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"Guanosine Monophosphate, 15N5",13.55,1765431,0,211648,-1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"Guanosine Monophosphate, 15N5",13.51,1347248,0,161500,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"Guanosine Monophosphate, 15N5",13.96,1416523,0,128302,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"Guanosine Monophosphate, 15N5",13.86,1093914,0,133018,-0.9,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"Guanosine Monophosphate, 15N5",13.71,970252,0,162116,-1.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"Guanosine Monophosphate, 15N5",13.63,582761,0,119875,-1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"Guanosine Monophosphate, 15N5",13.54,747991,0,122006,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"Guanosine Monophosphate, 15N5",13.49,534400,0,106303,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_1,"Guanosine Monophosphate, 15N5",13.92,70323,0,68475,0.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_2,"Guanosine Monophosphate, 15N5",13.83,73115,0,53624,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_3,"Guanosine Monophosphate, 15N5",13.85,0,0,0,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_4,"Guanosine Monophosphate, 15N5",13.66,84112,0,59857,-1,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_5,"Guanosine Monophosphate, 15N5",13.52,87795,0,62195,-1.1,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"Guanosine Monophosphate, 15N5",13.72,2488755,0,267388,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Guanosine Monophosphate, 15N5",13.78,2691491,0,217125,-0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Guanosine Monophosphate, 15N5",13.67,2216315,0,226738,-0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Guanosine Monophosphate, 15N5",13.8,1825632,0,286187,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Guanosine Monophosphate, 15N5",13.57,1445704,0,213601,-1.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Guanosine Monophosphate, 15N5",13.61,1219617,0,156001,-2.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Guanosine Monophosphate, 15N5",13.85,2699336,0,265041,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Guanosine Monophosphate, 15N5",13.6,1891025,0,236436,-1.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Guanosine Monophosphate, 15N5",13.86,2135028,0,224153,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Guanosine Monophosphate, 15N5",13.86,2367631,0,248310,-0.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Guanosine Monophosphate, 15N5",13.71,2307289,0,296907,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Guanosine Monophosphate, 15N5",13.9,2219605,0,227502,-0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Guanosine Monophosphate, 15N5",13.88,2725895,0,253674,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Guanosine Monophosphate, 15N5",13.78,1520711,0,228115,-0.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Guanosine Monophosphate, 15N5",13.74,2708959,0,286709,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Guanosine Monophosphate, 15N5",13.77,2410401,0,262587,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Guanosine Monophosphate, 15N5",13.59,2381410,0,251015,-1.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Guanosine Monophosphate, 15N5",13.55,1599311,0,207796,-2.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Guanosine Monophosphate, 15N5",13.94,1962356,0,222053,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Guanosine Monophosphate, 15N5",13.74,2271859,0,272602,-1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Guanosine Monophosphate, 15N5",13.8,2599848,0,256804,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Guanosine Monophosphate, 15N5",13.83,2521103,0,298471,0,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Guanosine Monophosphate, 15N5",13.82,2746599,0,326309,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Guanosine Monophosphate, 15N5",13.83,2216845,0,206156,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Guanosine Monophosphate, 15N5",13.91,2259077,0,288849,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Guanosine Monophosphate, 15N5",13.77,2004148,0,221592,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Guanosine Monophosphate, 15N5",13.75,2398821,0,263029,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Guanosine Monophosphate, 15N5",13.6,1972149,0,223403,-1.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Guanosine Monophosphate, 15N5",13.91,2648942,0,249307,-0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Guanosine Monophosphate, 15N5",13.92,2696515,0,307991,-1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Guanosine Monophosphate, 15N5",13.69,2004962,0,244425,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Guanosine Monophosphate, 15N5",13.59,2462299,0,281013,-1.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Guanosine Monophosphate, 15N5",13.55,2077125,0,227820,-1.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Guanosine Monophosphate, 15N5",13.61,2163060,0,234847,-1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Guanosine Monophosphate, 15N5",13.92,2955088,0,281019,0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Guanosine Monophosphate, 15N5",13.89,2136871,0,243892,-1.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Guanosine Monophosphate, 15N5",13.61,2003598,0,266754,-1.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Guanosine Monophosphate, 15N5",13.69,2518283,0,270839,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Guanosine Monophosphate, 15N5",13.72,2377449,0,233241,-0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Guanosine Monophosphate, 15N5",13.6,2466388,0,277397,-1.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Guanosine Monophosphate, 15N5",13.75,2090799,0,272546,-1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"Isethionic Acid, 13C2",7.49,15655203,0,626115,-7.5,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"Isethionic Acid, 13C2",7.27,17480364,0,647065,-7.8,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"Isethionic Acid, 13C2",6.81,20825822,0,583837,-7.7,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"Isethionic Acid, 13C2",6.59,24199702,0,761122,-8.6,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"Isethionic Acid, 13C2",6.31,30774188,0,833115,-8.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"Isethionic Acid, 13C2",6.19,20654308,0,744638,-8.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"Isethionic Acid, 13C2",7.42,8809624,0,463275,-7.3,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"Isethionic Acid, 13C2",7.16,9432726,0,428055,-7.9,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"Isethionic Acid, 13C2",6.84,12102999,0,439751,-7.6,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"Isethionic Acid, 13C2",6.51,12433919,0,485293,-8,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"Isethionic Acid, 13C2",6.21,16155431,0,554080,-8,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"Isethionic Acid, 13C2",6.14,10056633,0,398126,-8.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_1,"Isethionic Acid, 13C2",7.59,7112994,0,348889,-7,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_2,"Isethionic Acid, 13C2",7.31,7183474,0,282124,-7.4,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_3,"Isethionic Acid, 13C2",6.88,8858501,0,315342,-7.4,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_4,"Isethionic Acid, 13C2",6.78,9112031,0,286506,-8,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_5,"Isethionic Acid, 13C2",6.42,11876488,0,326863,-8,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"Isethionic Acid, 13C2",6.94,24952292,0,816321,-7.6,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Isethionic Acid, 13C2",7.22,20586886,0,734797,-7.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Isethionic Acid, 13C2",6.73,22947612,0,711206,-8.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Isethionic Acid, 13C2",7.1,19667624,0,629040,-8.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Isethionic Acid, 13C2",6.3,18801172,0,685618,-7.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Isethionic Acid, 13C2",7.19,17399258,0,509898,-7.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Isethionic Acid, 13C2",7.13,19348126,0,720032,-7.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Isethionic Acid, 13C2",6.36,18567686,0,686097,-7.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Isethionic Acid, 13C2",7.24,17026560,0,690127,-8.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Isethionic Acid, 13C2",7.2,17125452,0,635723,-7.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Isethionic Acid, 13C2",6.78,21535134,0,682125,-7.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Isethionic Acid, 13C2",7.36,15535843,0,687603,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Isethionic Acid, 13C2",7.14,19431556,0,689403,-7.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Isethionic Acid, 13C2",6.95,15360375,0,498234,-7.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Isethionic Acid, 13C2",6.91,18366166,0,619566,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Isethionic Acid, 13C2",7.1,19765002,0,698721,-8.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Isethionic Acid, 13C2",6.54,24445866,0,705220,-8.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Isethionic Acid, 13C2",6.37,11964488,0,762753,-8.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Isethionic Acid, 13C2",7.71,15928720,0,584623,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Isethionic Acid, 13C2",6.91,16792988,0,604041,-8.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Isethionic Acid, 13C2",7.2,16939714,0,591258,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Isethionic Acid, 13C2",7.33,14640139,0,543424,-8.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Isethionic Acid, 13C2",7.19,15507477,0,553226,-7.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Isethionic Acid, 13C2",7.02,20440798,0,725927,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Isethionic Acid, 13C2",7.35,16135170,0,726110,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Isethionic Acid, 13C2",7.03,22291612,0,836317,-7.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Isethionic Acid, 13C2",6.94,23202418,0,793016,-7.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Isethionic Acid, 13C2",6.8,25061402,0,790320,-8.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Isethionic Acid, 13C2",7.44,17778000,0,708794,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Isethionic Acid, 13C2",7.42,16906296,0,714003,-8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Isethionic Acid, 13C2",6.66,23709950,0,719050,-7.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Isethionic Acid, 13C2",6.48,26919580,0,891361,-8.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Isethionic Acid, 13C2",6.24,27920990,0,782164,-8.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Isethionic Acid, 13C2",6.4,24247260,0,752980,-8.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Isethionic Acid, 13C2",7.39,17523240,0,690283,-7.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Isethionic Acid, 13C2",7.44,17438056,0,676941,-8.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Isethionic Acid, 13C2",6.4,17753706,0,777935,-7.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Isethionic Acid, 13C2",6.91,22972284,0,838214,-7.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Isethionic Acid, 13C2",7.08,19799122,0,742644,-7.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Isethionic Acid, 13C2",6.55,22633362,0,753408,-8.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Isethionic Acid, 13C2",6.79,22003176,0,680530,-8.4,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"L-Cysteic Acid, D3",12.57,6174036,0,619502,-3.9,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"L-Cysteic Acid, D3",12.54,6369149,0,571045,-4,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"L-Cysteic Acid, D3",12.32,7266826,0,601593,-4.3,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"L-Cysteic Acid, D3",12.23,7826778,0,681145,-5.1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"L-Cysteic Acid, D3",12.1,9039441,0,752549,-4.6,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"L-Cysteic Acid, D3",12.04,5061742,0,580989,-4.3,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"L-Cysteic Acid, D3",12.54,2854062,0,305873,-3.4,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"L-Cysteic Acid, D3",12.51,2580125,0,245271,-4.3,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"L-Cysteic Acid, D3",12.29,3492765,0,368016,-4.3,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"L-Cysteic Acid, D3",12.2,3401961,0,352536,-4.7,Internal Standards_neg
