Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Adenosine Monophosphate, 15N5",11.98,20700056,0,1311090,0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Adenosine Monophosphate, 15N5",11.74,18944026,0,1280641,0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Adenosine Monophosphate, 15N5",11.9,21250832,0,1312961,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Adenosine Monophosphate, 15N5",11.64,22389034,0,1348512,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Adenosine Monophosphate, 15N5",11.66,19024884,0,1088105,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Adenosine Monophosphate, 15N5",11.98,21756244,0,1530466,0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Adenosine Monophosphate, 15N5",11.63,24542704,2092,1442168,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Adenosine Monophosphate, 15N5",12.02,20904486,0,1388962,0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Adenosine Monophosphate, 15N5",12.01,20446716,0,1350384,1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Adenosine Monophosphate, 15N5",11.82,22448108,0,1442249,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Adenosine Monophosphate, 15N5",12.06,17943580,0,1264287,0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Adenosine Monophosphate, 15N5",12.02,23180866,0,1498217,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Adenosine Monophosphate, 15N5",11.9,18974210,0,1184236,1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Adenosine Monophosphate, 15N5",11.87,21968402,0,1385133,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Adenosine Monophosphate, 15N5",11.92,20523716,0,1409105,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Adenosine Monophosphate, 15N5",11.7,22140846,0,1426347,-0.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Adenosine Monophosphate, 15N5",11.64,22937536,0,1164433,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Adenosine Monophosphate, 15N5",12.07,20751484,0,1389741,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Adenosine Monophosphate, 15N5",11.93,20408268,0,1391944,0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Adenosine Monophosphate, 15N5",11.99,18717414,0,1306514,0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Adenosine Monophosphate, 15N5",12.02,20176100,246221,1410116,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Adenosine Monophosphate, 15N5",11.9,22383868,0,1604046,0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Adenosine Monophosphate, 15N5",11.9,21323770,0,1400319,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Adenosine Monophosphate, 15N5",12.06,19435494,0,1352852,0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Adenosine Monophosphate, 15N5",11.85,21261390,0,1357621,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Adenosine Monophosphate, 15N5",11.81,20587208,0,1600789,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Adenosine Monophosphate, 15N5",11.7,21396340,0,1380651,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Adenosine Monophosphate, 15N5",12.06,19896300,0,1441087,0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Adenosine Monophosphate, 15N5",12.07,20154376,0,1441831,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Adenosine Monophosphate, 15N5",11.79,21078852,0,1336937,1.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Adenosine Monophosphate, 15N5",11.69,22073034,0,1298425,0,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Adenosine Monophosphate, 15N5",11.63,24286422,0,1528318,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Adenosine Monophosphate, 15N5",11.73,23047912,0,1376545,0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Adenosine Monophosphate, 15N5",12.01,22692246,0,1370839,1.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Adenosine Monophosphate, 15N5",12.07,20462220,0,1320061,0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Adenosine Monophosphate, 15N5",11.62,20847212,0,1265857,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Adenosine Monophosphate, 15N5",11.81,22573176,0,1292999,0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Adenosine Monophosphate, 15N5",11.91,19776868,0,1402787,0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Adenosine Monophosphate, 15N5",11.74,19490910,0,1420164,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Adenosine Monophosphate, 15N5",11.78,21534388,0,1346879,0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_A,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_B,"Adenosine Monophosphate, 15N5",4.96,19771,0,31721,-1.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_C,"Adenosine Monophosphate, 15N5",9.9,20054,0,20561,6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_A,"Adenosine Monophosphate, 15N5",1.1,18523,0,18015,1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_B,"Adenosine Monophosphate, 15N5",1.65,17650,0,20297,-1.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_C,"Adenosine Monophosphate, 15N5",16.73,22516,0,30351,-1.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_A,"Adenosine Monophosphate, 15N5",11.01,18551,0,21768,8.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_B,"Adenosine Monophosphate, 15N5",5.24,17872,0,27626,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_C,"Adenosine Monophosphate, 15N5",9.03,10955,0,14333,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_A,"Adenosine Monophosphate, 15N5",9.75,6777,0,11583,4.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_B,"Adenosine Monophosphate, 15N5",4.06,17693,0,19841,5.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_C,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_A,"Adenosine Monophosphate, 15N5",10.7,20870,0,28209,-10.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_B,"Adenosine Monophosphate, 15N5",11.99,19730,0,32865,0,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_C,"Adenosine Monophosphate, 15N5",13.82,49841,0,78598,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_A,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_B,"Adenosine Monophosphate, 15N5",3.37,17517,0,18899,3.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_C,"Adenosine Monophosphate, 15N5",12.55,27541,0,36362,4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_A,"Adenosine Monophosphate, 15N5",8.75,15750,0,22272,2.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_B,"Adenosine Monophosphate, 15N5",2.06,24394,0,37587,-1.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_C,"Adenosine Monophosphate, 15N5",15.44,19538,0,26615,-2.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_A,"Adenosine Monophosphate, 15N5",15.94,23392,0,39959,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_B,"Adenosine Monophosphate, 15N5",16.05,22448,0,30891,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_C,"Adenosine Monophosphate, 15N5",11.67,22463,0,32466,9.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_A,"Adenosine Monophosphate, 15N5",14.08,35289,0,47554,-3.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_B,"Adenosine Monophosphate, 15N5",13.83,40223,0,45941,7.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_C,"Adenosine Monophosphate, 15N5",11.25,17681,0,31129,7.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_A,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_B,"Adenosine Monophosphate, 15N5",7.61,21282,0,26318,1.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_C,"Adenosine Monophosphate, 15N5",2.57,20794,0,27309,-1.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_A,"Adenosine Monophosphate, 15N5",9.76,18181,0,22824,1.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_B,"Adenosine Monophosphate, 15N5",16.08,24128,0,26422,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_C,"Adenosine Monophosphate, 15N5",11.2,19037,0,25960,-4.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_A,"Adenosine Monophosphate, 15N5",12.26,17790,0,27460,2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_B,"Adenosine Monophosphate, 15N5",11.54,20783,0,34222,1.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_C,"Adenosine Monophosphate, 15N5",14.06,38604,0,42014,1.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_A,"Adenosine Monophosphate, 15N5",7.73,20117,0,33390,0,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_B,"Adenosine Monophosphate, 15N5",7.03,24662,0,23598,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_C,"Adenosine Monophosphate, 15N5",8.51,15324,0,24739,0.7,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix1InH2O_1,"Adenosine Monophosphate, 15N5",21.05,71387,0,43286,-2.4,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix1InH2O_2,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix1InMatrix_1,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix1InMatrix_2,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix2InH2O_1,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix2InH2O_2,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix2InMatrix_1,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Std_4uMStdsMix2InMatrix_2,"Adenosine Monophosphate, 15N5",10.66,53421,0,42450,3.5,Internal Standards_neg
Internal Standards_neg,200605_Std_H2OinMatrix_1,"Adenosine Monophosphate, 15N5",1.22,58190,0,38821,2,Internal Standards_neg
Internal Standards_neg,200605_Std_H2OinMatrix_2,"Adenosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk_B_20200607110426,"Adenosine Monophosphate, 15N5",9.75,15196,0,19212,0.6,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk-neg_A,"Adenosine Monophosphate, 15N5",11.66,18533,0,19351,1.5,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"Guanosine Monophosphate, 15N5",13.89,3037677,0,298051,0.3,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"Guanosine Monophosphate, 15N5",13.89,2088559,0,235045,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"Guanosine Monophosphate, 15N5",13.71,2495808,0,268977,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"Guanosine Monophosphate, 15N5",13.71,1924646,0,226548,-1.9,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"Guanosine Monophosphate, 15N5",13.55,1765431,0,211648,-1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"Guanosine Monophosphate, 15N5",13.51,1347248,0,161500,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"Guanosine Monophosphate, 15N5",13.96,1416523,0,128302,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"Guanosine Monophosphate, 15N5",13.86,1093914,0,133018,-0.9,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"Guanosine Monophosphate, 15N5",13.71,970252,0,162116,-1.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"Guanosine Monophosphate, 15N5",13.63,582761,0,119875,-1,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"Guanosine Monophosphate, 15N5",13.54,747991,0,122006,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"Guanosine Monophosphate, 15N5",13.49,534400,0,106303,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_1,"Guanosine Monophosphate, 15N5",13.92,70323,0,68475,0.2,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_2,"Guanosine Monophosphate, 15N5",13.83,73115,0,53624,-0.4,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_3,"Guanosine Monophosphate, 15N5",13.85,0,0,0,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_4,"Guanosine Monophosphate, 15N5",13.66,84112,0,59857,-1,Internal Standards_neg
Internal Standards_neg,200605_Poo_QC2_5,"Guanosine Monophosphate, 15N5",13.52,87795,0,62195,-1.1,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"Guanosine Monophosphate, 15N5",13.72,2488755,0,267388,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"Guanosine Monophosphate, 15N5",13.78,2691491,0,217125,-0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"Guanosine Monophosphate, 15N5",13.67,2216315,0,226738,-0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"Guanosine Monophosphate, 15N5",13.8,1825632,0,286187,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"Guanosine Monophosphate, 15N5",13.57,1445704,0,213601,-1.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"Guanosine Monophosphate, 15N5",13.61,1219617,0,156001,-2.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"Guanosine Monophosphate, 15N5",13.85,2699336,0,265041,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"Guanosine Monophosphate, 15N5",13.6,1891025,0,236436,-1.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"Guanosine Monophosphate, 15N5",13.86,2135028,0,224153,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"Guanosine Monophosphate, 15N5",13.86,2367631,0,248310,-0.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"Guanosine Monophosphate, 15N5",13.71,2307289,0,296907,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"Guanosine Monophosphate, 15N5",13.9,2219605,0,227502,-0.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"Guanosine Monophosphate, 15N5",13.88,2725895,0,253674,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"Guanosine Monophosphate, 15N5",13.78,1520711,0,228115,-0.3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"Guanosine Monophosphate, 15N5",13.74,2708959,0,286709,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"Guanosine Monophosphate, 15N5",13.77,2410401,0,262587,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"Guanosine Monophosphate, 15N5",13.59,2381410,0,251015,-1.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"Guanosine Monophosphate, 15N5",13.55,1599311,0,207796,-2.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"Guanosine Monophosphate, 15N5",13.94,1962356,0,222053,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"Guanosine Monophosphate, 15N5",13.74,2271859,0,272602,-1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"Guanosine Monophosphate, 15N5",13.8,2599848,0,256804,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"Guanosine Monophosphate, 15N5",13.83,2521103,0,298471,0,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"Guanosine Monophosphate, 15N5",13.82,2746599,0,326309,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"Guanosine Monophosphate, 15N5",13.83,2216845,0,206156,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"Guanosine Monophosphate, 15N5",13.91,2259077,0,288849,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"Guanosine Monophosphate, 15N5",13.77,2004148,0,221592,-0.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"Guanosine Monophosphate, 15N5",13.75,2398821,0,263029,-0.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"Guanosine Monophosphate, 15N5",13.6,1972149,0,223403,-1.9,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"Guanosine Monophosphate, 15N5",13.91,2648942,0,249307,-0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"Guanosine Monophosphate, 15N5",13.92,2696515,0,307991,-1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"Guanosine Monophosphate, 15N5",13.69,2004962,0,244425,-0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"Guanosine Monophosphate, 15N5",13.59,2462299,0,281013,-1.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"Guanosine Monophosphate, 15N5",13.55,2077125,0,227820,-1.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"Guanosine Monophosphate, 15N5",13.61,2163060,0,234847,-1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"Guanosine Monophosphate, 15N5",13.92,2955088,0,281019,0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"Guanosine Monophosphate, 15N5",13.89,2136871,0,243892,-1.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"Guanosine Monophosphate, 15N5",13.61,2003598,0,266754,-1.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"Guanosine Monophosphate, 15N5",13.69,2518283,0,270839,-0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"Guanosine Monophosphate, 15N5",13.72,2377449,0,233241,-0.8,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"Guanosine Monophosphate, 15N5",13.6,2466388,0,277397,-1.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"Guanosine Monophosphate, 15N5",13.75,2090799,0,272546,-1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_A,"Guanosine Monophosphate, 15N5",16.31,47604,0,49189,0.1,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_B,"Guanosine Monophosphate, 15N5",15.82,17848,0,26716,12.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_C,"Guanosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_A,"Guanosine Monophosphate, 15N5",14.89,18462,0,29084,-3,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_B,"Guanosine Monophosphate, 15N5",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_C,"Guanosine Monophosphate, 15N5",14.44,18517,0,21978,2.6,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_A,"Guanosine Monophosphate, 15N5",11.73,22221,0,38681,0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_B,"Guanosine Monophosphate, 15N5",15.24,21972,0,34259,-1.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_C,"Guanosine Monophosphate, 15N5",2.55,19816,0,19886,0.4,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_A,"Guanosine Monophosphate, 15N5",18.25,15984,0,25875,0.2,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_B,"Guanosine Monophosphate, 15N5",1.09,14143,0,23981,10.7,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_C,"Guanosine Monophosphate, 15N5",21.16,20098,0,18847,-0.5,Internal Standards_neg
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_A,"Guanosine Monophosphate, 15N5",6.29,22949,0,37158,11.5,Internal Standards_neg
