Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Alanine, D3",9.33,3877,0,2274,3.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_A,"DL-Alanine, D3",11.28,34249008,399778,2809159,4.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_B,"DL-Alanine, D3",11.33,31026680,196633,2482625,5.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_C,"DL-Alanine, D3",11.25,33830336,302209,2693578,4.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_A,"DL-Alanine, D3",11.22,31595702,0,2582964,5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_B,"DL-Alanine, D3",11.17,37801684,54268,2895252,4.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_C,"DL-Alanine, D3",11.33,29900852,379072,2354523,5.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_A,"DL-Alanine, D3",11.31,31717240,310370,2484015,5.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_B,"DL-Alanine, D3",11.23,33829944,349563,2677216,5.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_C,"DL-Alanine, D3",11.17,37585096,472860,2954686,4.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_A,"DL-Alanine, D3",11.13,38396776,566804,3100406,5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_B,"DL-Alanine, D3",11.18,38956776,397931,3047817,4.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_C,"DL-Alanine, D3",11.29,33107994,170927,2708297,5.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_A,"DL-Alanine, D3",11.31,31420568,275514,2507323,5.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_B,"DL-Alanine, D3",11.15,36831168,154440,2917709,3.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_C,"DL-Alanine, D3",11.22,35314784,429258,2959387,4.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_A,"DL-Alanine, D3",11.25,28303138,129960,2280736,5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_B,"DL-Alanine, D3",11.15,37942400,180990,2966369,3.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_C,"DL-Alanine, D3",11.21,37309248,201441,3279676,4.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_A,"DL-Alanine, D3",11.18,36729544,138614,2948404,4.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_B,"DL-Alanine, D3",11.26,32985426,280675,2650990,4.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_C,"DL-Alanine, D3",11.14,35019304,262814,2880308,3.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_A,"DL-Alanine, D3",11.17,36818184,291598,2855220,3.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_B,"DL-Alanine, D3",11.28,33035226,325260,2735438,6.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_C,"DL-Alanine, D3",11.15,38646560,366676,2994916,3.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_A,"DL-Alanine, D3",11.29,31664362,142244,2550192,5.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_B,"DL-Alanine, D3",11.28,31793996,247722,2570662,6.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_C,"DL-Alanine, D3",11.22,35809292,250434,2965653,5.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_A,"DL-Alanine, D3",11.3,27676856,167648,2234825,5.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_B,"DL-Alanine, D3",11.31,33237634,447909,2798779,5.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_C,"DL-Alanine, D3",11.25,31560844,370004,2580763,4.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_A,"DL-Alanine, D3",11.26,34376348,300548,2768117,5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_B,"DL-Alanine, D3",11.25,34798952,37900,2664738,4.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_C,"DL-Alanine, D3",11.17,36502292,404523,3074524,3.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_A,"DL-Alanine, D3",11.13,37221180,395793,2935714,3.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_B,"DL-Alanine, D3",11.31,31330844,390356,2560484,5.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_C,"DL-Alanine, D3",11.26,28952332,0,2280790,4.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_A,"DL-Alanine, D3",11.28,35093248,328047,2835658,5.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_B,"DL-Alanine, D3",11.33,31908184,335897,2603845,5.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_C,"DL-Alanine, D3",11.29,28644226,0,2176754,4.7,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-IS_A,"DL-Alanine, D3",11.22,32521350,445468,2662331,5.2,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-IS_B,"DL-Alanine, D3",11.28,37605096,118667,3032528,6.2,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_1,"DL-Histidine, 15N",11.41,1730562,0,84862,2.6,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,"DL-Histidine, 15N",11.07,3653375,0,177504,2.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_1,"DL-Histidine, 15N",21.55,157791,0,58769,-5.2,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_2,"DL-Histidine, 15N",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,"DL-Histidine, 15N",1.78,3546,0,3177,-1.5,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,"DL-Histidine, 15N",11.91,12856,0,7023,0.5,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_1,"DL-Histidine, 15N",10.86,34088,0,23467,-5.8,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_2,"DL-Histidine, 15N",9.74,6812,0,3780,-5.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full1,"DL-Histidine, 15N",11.42,72179424,899996,3812183,0.9,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full2,"DL-Histidine, 15N",11.46,58029828,337188,2684132,1.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full3,"DL-Histidine, 15N",11.28,67591280,831034,3081921,0.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full4,"DL-Histidine, 15N",11.23,83939944,1210388,3663618,-0.9,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full5,"DL-Histidine, 15N",11.11,115923664,1830139,5170949,-0.3,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full6pos,"DL-Histidine, 15N",11.07,51661972,750142,2452726,-0.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half1,"DL-Histidine, 15N",11.44,31139888,471649,1417527,1.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half2,"DL-Histidine, 15N",11.43,26265174,0,1235486,1.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half3,"DL-Histidine, 15N",11.31,34771472,196616,1551642,0.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half4,"DL-Histidine, 15N",11.21,39635596,503706,1788472,-0.8,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,"DL-Histidine, 15N",11.42,1274135,0,91531,1.6,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Histidine, 15N",11.11,3415731,0,121412,2.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_A,"DL-Histidine, 15N",11.34,65195560,1754030,3129680,-0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_B,"DL-Histidine, 15N",11.44,56098152,883874,2894545,0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_C,"DL-Histidine, 15N",11.34,59032804,1092370,3041147,0,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_A,"DL-Histidine, 15N",11.31,47014852,815439,2712370,0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_B,"DL-Histidine, 15N",11.22,72894528,561141,4106847,-0.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_C,"DL-Histidine, 15N",11.4,67063264,1744591,3334935,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_A,"DL-Histidine, 15N",11.42,72975376,1788963,3780614,0.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_B,"DL-Histidine, 15N",11.29,61013692,1779612,3097466,0.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_C,"DL-Histidine, 15N",11.22,81035792,2247321,4071934,-0.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_A,"DL-Histidine, 15N",11.13,114660488,3328399,5285253,0,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_B,"DL-Histidine, 15N",11.22,73965544,2041108,4208149,-0.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_C,"DL-Histidine, 15N",11.4,79132256,1699062,3960301,1.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_A,"DL-Histidine, 15N",11.42,52888176,1634669,3032589,0.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_B,"DL-Histidine, 15N",11.15,72052736,833380,3809963,-1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_C,"DL-Histidine, 15N",11.31,60289932,907575,3021070,-0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_A,"DL-Histidine, 15N",11.37,52469308,621767,2396536,0.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_B,"DL-Histidine, 15N",11.22,79381816,1584747,3932140,-1.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_C,"DL-Histidine, 15N",11.3,69616928,1540218,3352920,-0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_A,"DL-Histidine, 15N",11.25,69575392,1616766,3770612,-0.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_B,"DL-Histidine, 15N",11.37,62185864,775149,2948875,-0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_C,"DL-Histidine, 15N",11.14,79424032,2340730,4115300,-1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_A,"DL-Histidine, 15N",11.17,86364872,913830,3905529,-1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_B,"DL-Histidine, 15N",11.39,63006292,1642966,3228600,1.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_C,"DL-Histidine, 15N",11.14,90834384,2223037,4307153,-0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_A,"DL-Histidine, 15N",11.42,62576576,2019660,3390710,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_B,"DL-Histidine, 15N",11.42,55313100,1265646,3065156,1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_C,"DL-Histidine, 15N",11.31,81657280,909706,3317861,0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_A,"DL-Histidine, 15N",11.41,45469776,1611434,2477076,0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_B,"DL-Histidine, 15N",11.4,66292856,782708,3460352,0.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_C,"DL-Histidine, 15N",11.39,61016828,1769227,2847093,-0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_A,"DL-Histidine, 15N",11.36,74892400,2311076,3603679,0,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_B,"DL-Histidine, 15N",11.39,67592056,1337152,3192723,-0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_C,"DL-Histidine, 15N",11.2,72950920,2088146,3802738,-1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_A,"DL-Histidine, 15N",11.18,77868648,67270,3543756,-1.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_B,"DL-Histidine, 15N",11.47,88107032,1134219,4098647,0.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_C,"DL-Histidine, 15N",11.4,61085064,732976,2631156,-0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_A,"DL-Histidine, 15N",11.39,68688264,1200186,3440745,0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_B,"DL-Histidine, 15N",11.42,60426272,1466861,3404300,0.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_C,"DL-Histidine, 15N",11.46,95623912,0,3762878,-0.1,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-IS_A,"DL-Histidine, 15N",11.28,55083656,1433644,2883569,0.4,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-IS_B,"DL-Histidine, 15N",11.42,64190536,1368653,3399295,1.3,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_1,"DL-Proline, D7",16.34,18430,0,4603,-4.2,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_1,"DL-Proline, D7",9.57,26795,0,7275,1.7,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_2,"DL-Proline, D7",9.5,11638,0,10581,0.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,"DL-Proline, D7",15.41,36138,0,12874,-5.5,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_1,"DL-Proline, D7",13.06,34117,0,8505,-4.9,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_2,"DL-Proline, D7",19.66,3393,0,2025,-2.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full1,"DL-Proline, D7",9.58,44703584,605399,3170133,2.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full2,"DL-Proline, D7",9.62,42250824,276266,2780823,2.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full3,"DL-Proline, D7",9.65,50929904,648190,3374426,1.7,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full4,"DL-Proline, D7",9.61,68635632,643491,5073644,0.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full5,"DL-Proline, D7",9.57,91672608,1128209,7655119,1.1,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full6pos,"DL-Proline, D7",9.56,58719184,757464,4711207,0.7,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half1,"DL-Proline, D7",9.61,34340448,394882,2830188,2.7,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half2,"DL-Proline, D7",9.62,41529136,357257,3537176,2.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half3,"DL-Proline, D7",9.58,47275720,396746,3704198,2.3,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half4,"DL-Proline, D7",9.57,48660996,540221,3874660,0.6,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,"DL-Proline, D7",11.92,46342,0,15660,-4.2,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_A,"DL-Proline, D7",9.61,34813120,87291,2255970,0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_B,"DL-Proline, D7",9.63,38617816,112271,2729464,1.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_C,"DL-Proline, D7",9.61,41329208,396192,2640444,1.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_A,"DL-Proline, D7",9.61,70220768,755229,5727689,1.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_B,"DL-Proline, D7",9.61,55441816,508806,3918706,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_C,"DL-Proline, D7",9.6,44295780,598976,3049302,1.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_A,"DL-Proline, D7",9.65,43365344,437922,3056502,1.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_B,"DL-Proline, D7",9.61,62555804,667786,5028372,2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-IS_C,"DL-Proline, D7",9.58,89222744,909407,7917355,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_A,"DL-Proline, D7",9.56,97884000,1124548,7391141,1.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_B,"DL-Proline, D7",9.57,83088008,925521,7005835,0.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-IS_C,"DL-Proline, D7",9.61,44570600,376231,3250934,2.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_A,"DL-Proline, D7",9.63,39140708,155244,2800837,2.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_B,"DL-Proline, D7",9.57,93393832,1246587,7336341,0.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-IS_C,"DL-Proline, D7",9.61,72557448,833707,5906095,1.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_A,"DL-Proline, D7",9.63,66450272,919295,4885093,1.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_B,"DL-Proline, D7",9.58,82739024,812176,6674115,0.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-IS_C,"DL-Proline, D7",9.6,54278888,498608,3671947,1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_A,"DL-Proline, D7",9.63,54414020,555086,4104868,0.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_B,"DL-Proline, D7",9.6,34585084,416028,2303903,1.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-IS_C,"DL-Proline, D7",9.63,50060760,480514,3612810,0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_A,"DL-Proline, D7",9.63,71311496,614198,5759825,0,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_B,"DL-Proline, D7",9.65,45951980,502827,2823014,2.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-IS_C,"DL-Proline, D7",9.61,73603536,702965,5984604,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_A,"DL-Proline, D7",9.63,42600620,502936,2810720,1.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_B,"DL-Proline, D7",9.6,37585792,218242,2568909,2.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-IS_C,"DL-Proline, D7",9.63,45283092,485204,2886726,1.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_A,"DL-Proline, D7",9.63,37440284,454853,2736683,1.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_B,"DL-Proline, D7",9.61,45976752,476825,3163228,2.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-IS_C,"DL-Proline, D7",9.61,37452136,120034,2292233,1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_A,"DL-Proline, D7",9.66,54641280,640199,3736120,1.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_B,"DL-Proline, D7",9.65,43879432,71409,2700253,1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-IS_C,"DL-Proline, D7",9.6,80929608,1125231,6546831,0.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_A,"DL-Proline, D7",9.57,77777192,1172407,6307165,0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_B,"DL-Proline, D7",9.6,42374360,272932,3156496,1.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-IS_C,"DL-Proline, D7",9.61,36272156,482911,2293833,1.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_A,"DL-Proline, D7",9.61,46663540,318777,2827533,2.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_B,"DL-Proline, D7",9.65,39495324,211894,2839789,1.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-IS_C,"DL-Proline, D7",9.64,48617652,104694,2914189,1.4,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-IS_A,"DL-Proline, D7",9.63,64150692,872655,4912840,1.8,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-IS_B,"DL-Proline, D7",9.66,47351344,535611,2849007,2.7,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_1,"DL-Valine, D8",0.02,5909,0,3857,-2.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_1,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_1,"DL-Valine, D8",0.04,5103,0,3357,-0.4,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full1,"DL-Valine, D8",9.43,11182509,0,621898,1.7,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full2,"DL-Valine, D8",9.41,9982315,0,604333,1.8,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full3,"DL-Valine, D8",9.32,9005206,0,471172,1,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full4,"DL-Valine, D8",9.27,9074782,0,445265,0,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full5,"DL-Valine, D8",9.27,9514765,0,476441,0.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full6pos,"DL-Valine, D8",9.25,6476588,10329,358792,0,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half1,"DL-Valine, D8",9.36,5817208,0,492365,1.8,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half2,"DL-Valine, D8",9.32,5522313,0,435313,1.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half3,"DL-Valine, D8",9.21,5657029,0,380487,1.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half4,"DL-Valine, D8",9.15,6518719,61977,486750,-0.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_A,"DL-Valine, D8",9.36,8670382,0,443002,0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_B,"DL-Valine, D8",9.47,10014785,0,562607,1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-IS_C,"DL-Valine, D8",9.35,8721000,0,433872,0.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_A,"DL-Valine, D8",9.3,9179692,0,598901,0.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-IS_B,"DL-Valine, D8",9.3,8346624,0,419583,-0.4,Internal Standards
