"","MassFeature","Orig_RSD","del_RSD","percentChange","FinalBMIS","FinalRSD","Run.Cmpd","MIS","Adjusted_Area","SampID","type","runDate","replicate","OriginalArea"
"11","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT_Half1 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"TruePooGBT","Poo","200612","Half1",NA
"12","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT_Half2 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",2349.38016317257,"TruePooGBT","Poo","200612","Half2",1216
"13","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT_Half3 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",2095.1793563369,"TruePooGBT","Poo","200612","Half3",1064
"14","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT_Half4 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",2540.77696551903,"TruePooGBT","Poo","200612","Half4",1347
"15","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT_Half5 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",2740.89507894013,"TruePooGBT","Poo","200612","Half5",1468
"16","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT-Full_DDApos20 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"TruePooGBT-Full","Poo","200612","DDApos20",NA
"17","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT-Full_DDApos35 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"TruePooGBT-Full","Poo","200612","DDApos35",NA
"18","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Poo_TruePooGBT-Full_DDApos50 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"TruePooGBT-Full","Poo","200612","DDApos50",NA
"19","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Std_250nMStdsInH2O_1 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",52580028.2994597,"250nMStdsInH2O","Std","200612","1",2310
"20","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Std_250nMStdsInH2O_2 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",109015638.253638,"250nMStdsInH2O","Std","200612","2",1270
"21","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Std_250nMStdsInMatrix_1 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",2069.66799726044,"250nMStdsInMatrix","Std","200612","1",2069
"22","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Std_250nMStdsInMatrix_2 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1978.9667142264,"250nMStdsInMatrix","Std","200612","2",1733
"23","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Std_H2OinMatrix_1 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"H2OinMatrix","Std","200612","1",NA
"24","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Std_H2OinMatrix_2 Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",2077.64717004295,"H2OinMatrix","Std","200612","2",1695
"25","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT0-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",946.187237576785,"GBTFate1MT0-IS","Smp","200612","A",964
"26","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT0-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1943.08512639488,"GBTFate1MT0-IS","Smp","200612","B",1896
"27","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT0-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate1MT0-IS","Smp","200612","C",NA
"28","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT12-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate1MT12-IS","Smp","200612","A",NA
"29","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT12-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",847.850112460888,"GBTFate1MT12-IS","Smp","200612","B",923
"30","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT12-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",10798.7014640872,"GBTFate1MT12-IS","Smp","200612","C",11089
"31","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT36-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1793.78510568525,"GBTFate1MT36-IS","Smp","200612","A",1893
"32","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT36-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1195.87450268459,"GBTFate1MT36-IS","Smp","200612","B",1230
"33","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT36-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",989.580671385168,"GBTFate1MT36-IS","Smp","200612","C",971
"34","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT4-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1023.35168207319,"GBTFate1MT4-IS","Smp","200612","A",1043
"35","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT4-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate1MT4-IS","Smp","200612","B",NA
"36","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT4-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",3278.52694025692,"GBTFate1MT4-IS","Smp","200612","C",3323
"37","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT50-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1388.90162658911,"GBTFate1MT50-IS","Smp","200612","A",1427
"38","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT50-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",3690.26294320445,"GBTFate1MT50-IS","Smp","200612","B",3713
"39","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT50-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1458.68845691935,"GBTFate1MT50-IS","Smp","200612","C",1525
"40","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT8-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate1MT8-IS","Smp","200612","A",NA
"41","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT8-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1428.38059030877,"GBTFate1MT8-IS","Smp","200612","B",1570
"42","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MT8-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1346.05826842446,"GBTFate1MT8-IS","Smp","200612","C",1408
"43","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MTlong-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",609.03892120673,"GBTFate1MTlong-IS","Smp","200612","A",612
"44","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MTlong-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate1MTlong-IS","Smp","200612","B",NA
"45","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate1MTlong-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1881.22754910243,"GBTFate1MTlong-IS","Smp","200612","C",1936
"46","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT0-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1345.44971378637,"GBTFate2MT0-IS","Smp","200612","A",1371
"47","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT0-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1202.89984953667,"GBTFate2MT0-IS","Smp","200612","B",1255
"48","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT0-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",818.294704616513,"GBTFate2MT0-IS","Smp","200612","C",831
"49","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT12-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate2MT12-IS","Smp","200612","A",NA
"50","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT12-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1472.09014131259,"GBTFate2MT12-IS","Smp","200612","B",1509
"51","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT12-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1122.79221665954,"GBTFate2MT12-IS","Smp","200612","C",1267
"52","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT24-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1212.44142885981,"GBTFate2MT24-IS","Smp","200612","A",1337
"53","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT24-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate2MT24-IS","Smp","200612","B",NA
"54","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT24-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1665.78957141251,"GBTFate2MT24-IS","Smp","200612","C",1753
"55","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT48-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate2MT48-IS","Smp","200612","A",NA
"56","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT48-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",996.671896080754,"GBTFate2MT48-IS","Smp","200612","B",1013
"57","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT48-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1324.05901550369,"GBTFate2MT48-IS","Smp","200612","C",1540
"58","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT5-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate2MT5-IS","Smp","200612","A",NA
"59","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT5-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1175.04823390525,"GBTFate2MT5-IS","Smp","200612","B",1187
"60","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MT5-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1512.04434624272,"GBTFate2MT5-IS","Smp","200612","C",1548
"61","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MTlong-IS_A Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1840.08646345157,"GBTFate2MTlong-IS","Smp","200612","A",1888
"62","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MTlong-IS_B Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",1436.415865484,"GBTFate2MTlong-IS","Smp","200612","B",1514
"63","Alpha-Tocopherol, D6",0.644791769344901,0.269721966258496,0.418308637116335,"Tryptamine Hydrochloride, D4 - IS.Norm.Area",0.375069803086405,"200612_Smp_GBTFate2MTlong-IS_C Alpha-Tocopherol, D6","Tryptamine Hydrochloride, D4 - IS.Norm.Area",NA,"GBTFate2MTlong-IS","Smp","200612","C",NA
"64","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_QC2_1 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",1279,"QC2","Poo","200612","1",1279
"65","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_QC2_2 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"QC2","Poo","200612","2",NA
"66","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_QC2_3 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"QC2","Poo","200612","3",NA
"67","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_QC2_4 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"QC2","Poo","200612","4",NA
"68","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_QC2_5 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"QC2","Poo","200612","5",NA
"69","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Full1 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT","Poo","200612","Full1",NA
"70","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Full2 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT","Poo","200612","Full2",NA
"71","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Full3 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",1574,"TruePooGBT","Poo","200612","Full3",1574
"72","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Full4 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT","Poo","200612","Full4",NA
"73","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Full5 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",1578,"TruePooGBT","Poo","200612","Full5",1578
"74","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Half1 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",1460,"TruePooGBT","Poo","200612","Half1",1460
"75","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Half2 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT","Poo","200612","Half2",NA
"76","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Half3 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT","Poo","200612","Half3",NA
"77","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Half4 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT","Poo","200612","Half4",NA
"78","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT_Half5 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",1550,"TruePooGBT","Poo","200612","Half5",1550
"79","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT-Full_DDApos20 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT-Full","Poo","200612","DDApos20",NA
"80","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT-Full_DDApos35 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT-Full","Poo","200612","DDApos35",NA
"81","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Poo_TruePooGBT-Full_DDApos50 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"TruePooGBT-Full","Poo","200612","DDApos50",NA
"82","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Std_250nMStdsInH2O_1 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",8966,"250nMStdsInH2O","Std","200612","1",8966
"83","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Std_250nMStdsInH2O_2 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",1487,"250nMStdsInH2O","Std","200612","2",1487
"84","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Std_250nMStdsInMatrix_1 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",15892,"250nMStdsInMatrix","Std","200612","1",15892
"85","Arachiodonic Acid, D8",0.0357498729322022,0,0,"Dil.Factor.Norm.Area",0.0357498729322022,"200612_Std_250nMStdsInMatrix_2 Arachiodonic Acid, D8","Dil.Factor.Norm.Area",NA,"250nMStdsInMatrix","Std","200612","2",NA
