SampID,type,replicate,runDate,BMIS.multiplier,FinalBMIS
4uMStdsMix2InMatrix,Std,1,200605,NA,"Adenosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix2InMatrix,Std,2,200605,370.5733733264182,"Adenosine Monophosphate, 15N5 - IS.Norm.Area"
H2OinMatrix,Std,1,200605,340.2027870161641,"Adenosine Monophosphate, 15N5 - IS.Norm.Area"
H2OinMatrix,Std,2,200605,NA,"Adenosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Full1,200605,0.6792681755583263,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Full2,200605,0.9879526092992778,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Full3,200605,0.8267452118614453,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Full4,200605,1.0720918619452566,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Full5,200605,1.1687782268043838,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Full6neg,200605,1.5315645773647393,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Half1,200605,1.4566634736785002,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Half2,200605,1.886251856842028,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Half3,200605,2.1266612320567133,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Half4,200605,3.5407264963260925,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Half5,200605,2.7585857499963105,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Half6neg,200605,3.861147667899495,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
QC2,Poo,1,200605,29.341713432667692,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
QC2,Poo,2,200605,28.221258479456885,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
QC2,Poo,3,200605,Inf,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
QC2,Poo,4,200605,24.53154500814973,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
QC2,Poo,5,200605,23.50244676491247,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MBlk-IS,Blk,A,200605,0.8290881640521024,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MBlk-IS,Blk,B,200605,0.7666372704666262,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,A,200605,0.9310036315801185,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,B,200605,1.1302372623428436,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,C,200605,1.427261260759803,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,A,200605,1.6918404004908836,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,B,200605,0.7644092153498083,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,C,200605,1.091152847649021,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,A,200605,0.9664497672749445,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,B,200605,0.8715029131336303,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,C,200605,0.894295128926411,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,A,200605,0.9296236554366611,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,B,200605,0.7569614067032994,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,C,200605,1.3568635419389288,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,A,200605,0.7616938143860761,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,B,200605,0.856039021609056,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,C,200605,0.8664603380877254,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,A,200605,1.2901789043691254,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,B,200605,1.0514897978376452,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,C,200605,0.9082418027375335,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MTlong-IS,Smp,A,200605,0.793660750061346,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MTlong-IS,Smp,B,200605,0.8184502234638926,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate1MTlong-IS,Smp,C,200605,0.7512553939346407,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT0-IS,Smp,A,200605,0.9307810486188661,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT0-IS,Smp,B,200605,0.9133806920815405,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT0-IS,Smp,C,200605,1.02956334249042,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT12-IS,Smp,A,200605,0.8601714399388242,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT12-IS,Smp,B,200605,1.046268468419724,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT12-IS,Smp,C,200605,0.7789514884529333,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT24-IS,Smp,A,200605,0.7652089136257317,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT24-IS,Smp,B,200605,1.0291453472562024,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT24-IS,Smp,C,200605,0.8379962440489519,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT48-IS,Smp,A,200605,0.9933910158153649,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT48-IS,Smp,B,200605,0.953925140183578,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT48-IS,Smp,C,200605,0.6982524086340204,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT5-IS,Smp,A,200605,0.9656162275240247,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT5-IS,Smp,B,200605,1.0298459639735564,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MT5-IS,Smp,C,200605,0.8193667327006099,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MTlong-IS,Smp,A,200605,0.8679039229550204,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MTlong-IS,Smp,B,200605,0.836606938456354,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
GBTFate2MTlong-IS,Smp,C,200605,0.9868941556436033,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix1InH2O,Std,1,200605,NA,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix1InH2O,Std,2,200605,34.89830723751801,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix1InMatrix,Std,1,200605,28.645166989095138,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix1InMatrix,Std,2,200605,32.56881562190025,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix2InH2O,Std,1,200605,NA,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix2InH2O,Std,2,200605,NA,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix2InMatrix,Std,1,200605,NA,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
4uMStdsMix2InMatrix,Std,2,200605,NA,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
H2OinMatrix,Std,1,200605,NA,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
H2OinMatrix,Std,2,200605,NA,"Guanosine Monophosphate, 15N5 - IS.Norm.Area"
TruePooGBT,Poo,Full1,200605,1.202900589763584,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Full2,200605,1.077303248466029,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Full3,200605,0.9042453604745411,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Full4,200605,0.7781770586087643,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Full5,200605,0.6119301318874321,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Full6neg,200605,0.9117542413703054,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Half1,200605,2.1376227772682044,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Half2,200605,1.9964168281331005,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Half3,200605,1.5559493082308467,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Half4,200605,1.5145388128689456,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Half5,200605,1.1656546285622853,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Half6neg,200605,1.8725604207261646,"Isethionic Acid, 13C2 - IS.Norm.Area"
QC2,Poo,1,200605,2.6475001836875762,"Isethionic Acid, 13C2 - IS.Norm.Area"
QC2,Poo,2,200605,2.6215244770940394,"Isethionic Acid, 13C2 - IS.Norm.Area"
QC2,Poo,3,200605,2.125828390330218,"Isethionic Acid, 13C2 - IS.Norm.Area"
QC2,Poo,4,200605,2.0666800762166666,"Isethionic Acid, 13C2 - IS.Norm.Area"
QC2,Poo,5,200605,1.5856247167991606,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MBlk-IS,Blk,A,200605,0.7547063380617952,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MBlk-IS,Blk,B,200605,0.9147402342233123,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,A,200605,0.8206367146859824,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,B,200605,0.957495065065746,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,C,200605,1.0016212245475244,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,A,200605,1.0823250578598598,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,B,200605,0.973306299616233,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,C,200605,1.0142164684155381,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,A,200605,1.1060163016821147,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,B,200605,1.0996295409644445,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,C,200605,0.8744618408953773,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,A,200605,1.2121423292941764,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,B,200605,0.9691273782484855,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,C,200605,1.2259891390391595,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,A,200605,1.0253448063993666,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,B,200605,0.9527776886422086,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,C,200605,0.7703410025060526,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,A,200605,1.573962289198554,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,B,200605,1.1822452100086278,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,C,200605,1.1213997724269575,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MTlong-IS,Smp,A,200605,1.111686591731633,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MTlong-IS,Smp,B,200605,1.2863028774227232,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate1MTlong-IS,Smp,C,200605,1.214359558396806,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT0-IS,Smp,A,200605,0.9212777760226695,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT0-IS,Smp,B,200605,1.167118345921898,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT0-IS,Smp,C,200605,0.8447865018271729,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT12-IS,Smp,A,200605,0.8116245867809393,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT12-IS,Smp,B,200605,0.7514205678344982,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT12-IS,Smp,C,200605,1.0592672359977855,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT24-IS,Smp,A,200605,1.1138840182124239,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT24-IS,Smp,B,200605,0.7942510600641768,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT24-IS,Smp,C,200605,0.6995522560741523,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT48-IS,Smp,A,200605,0.6744622207725668,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT48-IS,Smp,B,200605,0.7766507606042344,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT48-IS,Smp,C,200605,1.0746672944939764,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT5-IS,Smp,A,200605,1.0799169885432545,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT5-IS,Smp,B,200605,1.0607167270635567,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MT5-IS,Smp,C,200605,0.8197553591784181,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MTlong-IS,Smp,A,200605,0.9511357585234653,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MTlong-IS,Smp,B,200605,0.8320307394707259,"Isethionic Acid, 13C2 - IS.Norm.Area"
GBTFate2MTlong-IS,Smp,C,200605,0.8558606685493325,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix1InH2O,Std,1,200605,NA,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix1InH2O,Std,2,200605,NA,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix1InMatrix,Std,1,200605,NA,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix1InMatrix,Std,2,200605,NA,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix2InH2O,Std,1,200605,NA,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix2InH2O,Std,2,200605,372.27005340546054,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix2InMatrix,Std,1,200605,NA,"Isethionic Acid, 13C2 - IS.Norm.Area"
4uMStdsMix2InMatrix,Std,2,200605,2995.3321014106295,"Isethionic Acid, 13C2 - IS.Norm.Area"
H2OinMatrix,Std,1,200605,359.1085606706451,"Isethionic Acid, 13C2 - IS.Norm.Area"
H2OinMatrix,Std,2,200605,1938.8091137206454,"Isethionic Acid, 13C2 - IS.Norm.Area"
TruePooGBT,Poo,Full1,200605,1.0731688632975953,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Full2,200605,1.0402933258553744,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Full3,200605,0.911785034632511,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Full4,200605,0.8465531021933204,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Full5,200605,0.7329859441616392,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Full6neg,200605,1.3089926740790883,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Half1,200605,2.3215274216462123,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Half2,200605,2.568008602714377,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Half3,200605,1.8970022878946713,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Half4,200605,1.9476364355965372,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Half5,200605,1.6037470711968473,"L-Cysteic Acid, D3 - IS.Norm.Area"
TruePooGBT,Poo,Half6neg,200605,2.725593068753106,"L-Cysteic Acid, D3 - IS.Norm.Area"
QC2,Poo,1,200605,2.38724378753283,"L-Cysteic Acid, D3 - IS.Norm.Area"
QC2,Poo,2,200605,2.0755144854032404,"L-Cysteic Acid, D3 - IS.Norm.Area"
QC2,Poo,3,200605,1.841397105326423,"L-Cysteic Acid, D3 - IS.Norm.Area"
QC2,Poo,4,200605,1.8028145059425802,"L-Cysteic Acid, D3 - IS.Norm.Area"
QC2,Poo,5,200605,1.5876509009191548,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MBlk-IS,Blk,A,200605,0.8604819370903527,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MBlk-IS,Blk,B,200605,1.031457718202389,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,A,200605,0.8790321674581132,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,B,200605,0.9618834596474699,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT0-IS,Smp,C,200605,0.8757567886032149,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,A,200605,0.8274495444792951,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,B,200605,0.9874603920310907,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT12-IS,Smp,C,200605,0.8678880977261965,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,A,200605,0.9423232906218744,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,B,200605,1.0275718356201042,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT36-IS,Smp,C,200605,0.8539353189304596,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,A,200605,1.1844109536533431,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,B,200605,1.0290896151237994,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT4-IS,Smp,C,200605,1.238497021057088,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,A,200605,0.9165793120309649,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,B,200605,0.9424638963179595,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT50-IS,Smp,C,200605,0.7927262054807853,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,A,200605,0.8581838127816365,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,B,200605,0.9152177817299137,"L-Cysteic Acid, D3 - IS.Norm.Area"
GBTFate1MT8-IS,Smp,C,200605,1.0254655598950344,"L-Cysteic Acid, D3 - IS.Norm.Area"
